"GEOID","county_fips","county_name","demand_mean","demand_moe90","cv_under5","high_cv_flag","is_zero_demand","eligible","display_allowed","input_rate","coverage_median","coverage_q025","coverage_q975","width95","relative_width95","desert_probability","LIS","point_desert_e2sfca","fdr_desert","fdx_desert","fdr_rank","comparison_class"
"01033020705","01033","Colbert County",97,76.3216876123687,0.478310955487536,TRUE,FALSE,TRUE,TRUE,0.229257430443274,0.320153374087247,0.104081126563556,2.01943294265126,1.9153518160877,5.98260699750032,0.521,0.479,TRUE,FALSE,FALSE,799,"point_only"
"01033020706","01033","Colbert County",513,193.981957923927,0.229867763882432,FALSE,FALSE,TRUE,TRUE,0.31800986845726,0.281068391297058,0.126287987716214,0.712478127223829,0.586190139507616,2.08557830641325,0.644,0.356,FALSE,FALSE,FALSE,674,"neither"
"01033020801","01033","Colbert County",236,127.015747055237,0.327174661416818,FALSE,FALSE,TRUE,TRUE,0,0.144174208251173,0.0514909796124809,0.539638423822922,0.488147444210441,3.38581671528942,0.913,0.087,TRUE,TRUE,TRUE,252,"both_point_and_fdr"
"01033020802","01033","Colbert County",181,109.836241741968,0.368893656457599,FALSE,FALSE,TRUE,TRUE,0.0867749846750146,0.139939471037084,0.0454069355095264,0.62696502111445,0.581558085604924,4.15578307746218,0.8905,0.1095,TRUE,TRUE,TRUE,294,"both_point_and_fdr"
"01033020901","01033","Colbert County",269,93.4772699644143,0.211245680759346,FALSE,FALSE,TRUE,TRUE,0,0.119233760191548,0.046314838451522,0.343002810842287,0.296687972390765,2.48828831628004,0.969,0.031,TRUE,TRUE,TRUE,93,"both_point_and_fdr"
"01033020902","01033","Colbert County",255,127.14165328483,0.303097093473581,FALSE,FALSE,TRUE,TRUE,0,0.104812629725939,0.0341686633512593,0.409121195148016,0.374952531796757,3.57736021677133,0.958,0.042,TRUE,TRUE,TRUE,130,"both_point_and_fdr"
"01033021000","01033","Colbert County",232,175.524927004685,0.459922772782426,TRUE,FALSE,TRUE,TRUE,0.0250387837445729,0.0857781188189975,0.0216153218556432,0.708996964210988,0.687381642355345,8.01348469538957,0.923,0.077,TRUE,TRUE,TRUE,230,"both_point_and_fdr"
"01035960200","01035","Conecuh County",36,29.0688837074973,0.490862609042507,TRUE,FALSE,TRUE,TRUE,0,0.186399257795751,0.0542561524082759,1.29200780879867,1.23775165639039,6.64032502611501,0.777,0.223,TRUE,TRUE,FALSE,500,"both_point_and_fdr"
"01035960300","01035","Conecuh County",109,62.00806399171,0.345824511261314,FALSE,FALSE,TRUE,TRUE,0,0.174334435446346,0.0573997864086936,0.716839298056813,0.659439511648119,3.78261190888515,0.8425,0.1575,TRUE,TRUE,TRUE,389,"both_point_and_fdr"
"01035960400","01035","Conecuh County",47,35.8050275799363,0.463105834313346,TRUE,FALSE,TRUE,TRUE,0,0.184093273483289,0.0548181151900158,1.15646811884397,1.10165000365396,5.98419476610566,0.7645,0.2355,TRUE,FALSE,FALSE,520,"point_only"
"01035960500","01035","Conecuh County",41,33.734255586866,0.500174298863756,TRUE,FALSE,TRUE,TRUE,0.966409003738957,0.481007655919284,0.120429533754573,3.40031862731629,3.27988909356172,6.81878771200286,0.2915,0.7085,FALSE,FALSE,FALSE,1016,"neither"
"01035960600","01035","Conecuh County",375,131.529464379659,0.21321898987584,FALSE,FALSE,TRUE,TRUE,0.298859938303753,0.241624084059325,0.103079480651644,0.590947174268575,0.487867693616931,2.01911864670389,0.765,0.235,FALSE,FALSE,FALSE,518,"neither"
"01037961000","01037","Coosa County",218,169.649638962186,0.473075594551702,TRUE,FALSE,TRUE,TRUE,0.00380509593974573,0.145967776246313,0.0394890826037459,1.04812089051546,1.00863180791171,6.90996214266975,0.848,0.152,TRUE,TRUE,TRUE,376,"both_point_and_fdr"
"01037961100","01037","Coosa County",120,67.8822509939086,0.34388171729437,FALSE,FALSE,TRUE,TRUE,0.419151059549176,0.261110662026635,0.0936178673280984,0.984503491820017,0.890885624491918,3.41190825980535,0.663,0.337,FALSE,FALSE,FALSE,648,"neither"
"01037961200","01037","Coosa County",158,84.5990543682375,0.32549364921795,FALSE,FALSE,TRUE,TRUE,0,0.116462376933917,0.0380270324897236,0.436188921688076,0.398161889198352,3.41880270419241,0.947,0.053,TRUE,TRUE,TRUE,157,"both_point_and_fdr"
"01039961600","01039","Covington County",404,133.689939786059,0.20116455473541,FALSE,FALSE,TRUE,TRUE,0.139073000462452,0.250017774966928,0.0972682766109379,0.681069236363,0.583800959752063,2.33503781812828,0.721,0.279,TRUE,FALSE,FALSE,587,"point_only"
"01039961700","01039","Covington County",118,66.6033032213869,0.343121442591246,FALSE,FALSE,TRUE,TRUE,0.0733268706802268,0.23363232615373,0.0787445532957811,0.928863728123966,0.850119174828185,3.6387052631955,0.7115,0.2885,TRUE,FALSE,FALSE,600,"point_only"
"01039961800","01039","Covington County",233,108.706025591961,0.283616696692959,FALSE,FALSE,TRUE,TRUE,1.11759626258964,0.783419379942461,0.337037749633208,2.17866519365693,1.84162744402372,2.35075553550766,0.021,0.979,FALSE,FALSE,FALSE,1368,"neither"
"01039961900","01039","Covington County",119,55.3172667437573,0.282584183003026,FALSE,FALSE,TRUE,TRUE,0.995578360753219,0.832652221349172,0.297435612497643,2.76604295834475,2.46860734584711,2.96475200876442,0.0385,0.9615,FALSE,FALSE,FALSE,1339,"neither"
"01039962000","01039","Covington County",260,104.403065089105,0.244103495649066,FALSE,FALSE,TRUE,TRUE,0.70171725020782,0.591360192756164,0.245521431753812,1.52472896474583,1.27920753299202,2.16316138397816,0.0965,0.9035,FALSE,FALSE,FALSE,1248,"neither"
"01039962100","01039","Covington County",125,65.0691939399898,0.316445927975634,FALSE,FALSE,TRUE,TRUE,0.86421288695585,0.722582236332205,0.258315265854553,2.61692714562167,2.35861187976712,3.26414318145894,0.068,0.932,FALSE,FALSE,FALSE,1293,"neither"
"01039962300","01039","Covington County",142,61.0327780786685,0.261281639105563,FALSE,FALSE,TRUE,TRUE,0.377563218908129,0.399908547916647,0.168057553396414,1.0650668985483,0.897009345151886,2.24303618871095,0.332,0.668,FALSE,FALSE,FALSE,971,"neither"
"01039962400","01039","Covington County",132,56.8506816142076,0.261815794483778,FALSE,FALSE,TRUE,TRUE,0.420571336559155,0.384408728040492,0.147054168683544,1.13578701979918,0.988732851115638,2.57208741371629,0.3635,0.6365,FALSE,FALSE,FALSE,941,"neither"
"01039962500","01039","Covington County",46,45.1774279923061,0.597032218743307,TRUE,FALSE,TRUE,TRUE,0.554857621603651,0.472024522368322,0.116489167848682,4.30155361702803,4.18506444917935,8.86620133246749,0.319,0.681,FALSE,FALSE,FALSE,986,"neither"
"01039962600","01039","Covington County",108,64.0312423743285,0.360414512970441,FALSE,FALSE,TRUE,TRUE,0.454711128709785,0.430067398579788,0.140885433842014,1.73528888904704,1.59440345520503,3.70733392131146,0.318,0.682,FALSE,FALSE,FALSE,990,"neither"
"01039962700","01039","Covington County",133,87.1320836431679,0.398254375954329,FALSE,FALSE,TRUE,TRUE,0.554857621603651,0.49170920861957,0.160578533238643,2.11312841879816,1.95254988555952,3.97094431288186,0.2495,0.7505,FALSE,FALSE,FALSE,1062,"neither"
"01039962800","01039","Covington County",75,41.8688428309166,0.339362454556568,FALSE,FALSE,TRUE,TRUE,0.377303182690483,0.344953895515629,0.109691518846157,1.29367488597688,1.18398336713073,3.43229452550735,0.4755,0.5245,FALSE,FALSE,FALSE,850,"neither"
"01039962900","01039","Covington County",97,49.5782210249622,0.310708620467911,FALSE,FALSE,TRUE,TRUE,0,0.206815931449081,0.0636606766676001,0.778727719723662,0.715067043056061,3.45750464215139,0.769,0.231,TRUE,TRUE,FALSE,511,"both_point_and_fdr"
"01039963000","01039","Covington County",193,102.215458713445,0.32195366305005,FALSE,FALSE,TRUE,TRUE,0.313755723272896,0.286543694825866,0.088887143450104,1.10388768302166,1.01500053957155,3.54221906780526,0.596,0.404,FALSE,FALSE,FALSE,724,"neither"
"01041963400","01041","Crenshaw County",130,84.3148859929254,0.394271152644028,FALSE,FALSE,TRUE,TRUE,0.0446845986826224,0.122930719228297,0.03065664092552,0.612575342022361,0.581918701096841,4.73371265335355,0.903,0.097,TRUE,TRUE,TRUE,274,"both_point_and_fdr"
"01041963500","01041","Crenshaw County",204,69.9714227381436,0.208508918106394,FALSE,FALSE,TRUE,TRUE,0.0284754795526515,0.0860140679772375,0.0280538209351025,0.277978871324665,0.249925050389563,2.90562993085854,0.987,0.013,TRUE,TRUE,TRUE,28,"both_point_and_fdr"
"01041963600","01041","Crenshaw County",91,60.2079728939615,0.402204301372534,TRUE,FALSE,TRUE,TRUE,0.0518779724579554,0.14460108433429,0.0360715254507527,0.871386920215993,0.83531539476524,5.77668831883827,0.863,0.137,TRUE,TRUE,TRUE,353,"both_point_and_fdr"
"01041963700","01041","Crenshaw County",128,67.9779375974294,0.32284354862001,FALSE,FALSE,TRUE,TRUE,1.03143925408796,0.487384720426632,0.181542194243655,1.67223978673085,1.4906975924872,3.05856447691326,0.2125,0.7875,FALSE,FALSE,FALSE,1106,"neither"
"01041963800","01041","Crenshaw County",79,59.304300012731,0.456344888713254,TRUE,FALSE,TRUE,TRUE,0,0.19178753858461,0.0547627992823486,1.12076085686539,1.06599805758305,5.55822377955368,0.769,0.231,TRUE,TRUE,FALSE,512,"both_point_and_fdr"
"01041963900","01041","Crenshaw County",82,57.1401785086466,0.423605741779573,TRUE,FALSE,TRUE,TRUE,1.72643099898482,0.727432323306205,0.263240512071834,3.60937546364662,3.34613495157479,4.59992612971402,0.0715,0.9285,FALSE,FALSE,FALSE,1285,"neither"
"01043964100","01043","Cullman County",320,138.841636406375,0.263756908066822,FALSE,FALSE,TRUE,TRUE,0.160245417882269,0.140807707281873,0.0555111117366954,0.409036975240263,0.353525863503567,2.510699665011,0.9345,0.0655,TRUE,TRUE,TRUE,193,"both_point_and_fdr"
"01043964201","01043","Cullman County",154,98.351410767716,0.388234361377318,FALSE,FALSE,TRUE,TRUE,0.441048738783616,0.290124856553155,0.0947559850773136,1.42396929094243,1.32921330586512,4.58152163057283,0.577,0.423,FALSE,FALSE,FALSE,750,"neither"
"01043964202","01043","Cullman County",243,153.055545472877,0.382892529983307,FALSE,FALSE,TRUE,TRUE,0.152285827278128,0.146269397070464,0.0452817148129582,0.681730031992392,0.636448317179433,4.35120626683675,0.892,0.108,TRUE,TRUE,TRUE,292,"both_point_and_fdr"
"01043964300","01043","Cullman County",246,126.506916806948,0.31261748290446,FALSE,FALSE,TRUE,TRUE,0.0740810676863398,0.101861644902958,0.0292278112253012,0.426618944618695,0.397391133393394,3.90128329237154,0.953,0.047,TRUE,TRUE,TRUE,141,"both_point_and_fdr"
"01043964400","01043","Cullman County",318,170.46993869888,0.325877805239587,FALSE,FALSE,TRUE,TRUE,0.0740810676863398,0.103709958089391,0.0325824297603099,0.388372142067964,0.355789712307654,3.43062246733325,0.9615,0.0385,TRUE,TRUE,TRUE,118,"both_point_and_fdr"
"01043964500","01043","Cullman County",314,137,0.265231448318587,FALSE,FALSE,TRUE,TRUE,0,0.0560762429227556,0.0186052281678399,0.169225749137158,0.150620520969318,2.68599522933083,0.999,0.001,TRUE,TRUE,TRUE,2,"both_point_and_fdr"
"01043964600","01043","Cullman County",262,124.615408357073,0.289137586387324,FALSE,FALSE,TRUE,TRUE,0.0610246145927113,0.0816147871664088,0.0220140578598106,0.302029366082975,0.280015308223164,3.43093841134727,0.9815,0.0185,TRUE,TRUE,TRUE,44,"both_point_and_fdr"
"01043964700","01043","Cullman County",454,207.171426601257,0.277401050575442,FALSE,FALSE,TRUE,TRUE,0.351920267365589,0.275485934257249,0.120599767143018,0.753533870384649,0.632934103241631,2.29751876424514,0.6285,0.3715,FALSE,FALSE,FALSE,689,"neither"
"01043964800","01043","Cullman County",118,88.7693640846886,0.45731473950177,TRUE,FALSE,TRUE,TRUE,0.767839762200915,0.57764888855631,0.193299022486206,2.98388996068296,2.79059093819676,4.83094660697979,0.1635,0.8365,FALSE,FALSE,FALSE,1155,"neither"
"01043964901","01043","Cullman County",155,91.2852671574116,0.358016539493721,FALSE,FALSE,TRUE,TRUE,0.735723352915116,0.520204634526027,0.197259928571788,1.99654876683803,1.79928883826624,3.45880970458024,0.184,0.816,FALSE,FALSE,FALSE,1133,"neither"
"01043964902","01043","Cullman County",79,59.7745765355138,0.459963653076171,TRUE,FALSE,TRUE,TRUE,0.526062354307188,0.310218052868707,0.101061183955547,1.50252878306423,1.40146759910868,4.51768549943746,0.545,0.455,FALSE,FALSE,FALSE,778,"neither"
"01043965001","01043","Cullman County",100,83.4386001800126,0.507225533009195,TRUE,FALSE,TRUE,TRUE,0.423314735102307,0.469145929535078,0.117705091551426,3.71967692563732,3.60197183408589,7.67772159433513,0.3185,0.6815,FALSE,FALSE,FALSE,988,"neither"
"01043965002","01043","Cullman County",182,126.0357092256,0.420975013279001,TRUE,FALSE,TRUE,TRUE,0.874499175878769,0.660181711237837,0.226021809790391,3.00248284253464,2.77646103274425,4.20560125414319,0.1115,0.8885,FALSE,FALSE,FALSE,1222,"neither"
"01043965100","01043","Cullman County",210,101.911726508778,0.295011511097925,FALSE,FALSE,TRUE,TRUE,0.416957535685671,0.382702093054452,0.146754649664165,1.19957396376805,1.05281931410389,2.75101530200957,0.386,0.614,FALSE,FALSE,FALSE,924,"neither"
"01043965200","01043","Cullman County",59,41.2310562561766,0.424821557428021,TRUE,FALSE,TRUE,TRUE,0.0344718751457536,0.195468605883559,0.0588969569072196,0.983861275652805,0.924964318745586,4.73203517549304,0.7775,0.2225,TRUE,TRUE,FALSE,499,"both_point_and_fdr"
"01043965300","01043","Cullman County",652,253.126450613127,0.236006536458433,FALSE,FALSE,TRUE,TRUE,0.0172092958931741,0.101710446101927,0.034247161751952,0.317584779107729,0.283337617355777,2.78572780097569,0.9785,0.0215,TRUE,TRUE,TRUE,60,"both_point_and_fdr"
"01043965401","01043","Cullman County",207,101.192885125388,0.297175998488725,FALSE,FALSE,TRUE,TRUE,0.364806289859877,0.238534150338996,0.089423254328617,0.835260329378373,0.745837075049756,3.12675176275514,0.719,0.281,FALSE,FALSE,FALSE,589,"neither"
"01043965402","01043","Cullman County",288,145.165422880244,0.306411311381805,FALSE,FALSE,TRUE,TRUE,0.102389121706282,0.166868298853604,0.0519484225193821,0.700930757804562,0.64898233528518,3.88918889773391,0.85,0.15,TRUE,TRUE,TRUE,372,"both_point_and_fdr"
"01043965501","01043","Cullman County",176,116.764720699362,0.403304506422223,TRUE,FALSE,TRUE,TRUE,0,0.111700310523862,0.033999586429226,0.552209966015264,0.518210379586038,4.63929220210481,0.921,0.079,TRUE,TRUE,TRUE,232,"both_point_and_fdr"
"01043965502","01043","Cullman County",267,152.118374958451,0.346341484144329,FALSE,FALSE,TRUE,TRUE,0,0.0779790119418284,0.0229656386118324,0.336944846528942,0.31397920791711,4.0264578903787,0.9735,0.0265,TRUE,TRUE,TRUE,77,"both_point_and_fdr"
"01043965600","01043","Cullman County",206,112.329871361094,0.33148367031928,FALSE,FALSE,TRUE,TRUE,0,0.0491138796142567,0.0145724483057104,0.209633775866234,0.195061327560523,3.97161309781566,0.9915,0.00849999999999995,TRUE,TRUE,TRUE,22,"both_point_and_fdr"
"01043965700","01043","Cullman County",207,115.870617500728,0.340280508937133,FALSE,FALSE,TRUE,TRUE,0,0.0649150312315348,0.0209393576747229,0.258058136880913,0.23711877920619,3.65275614457382,0.986,0.014,TRUE,TRUE,TRUE,33,"both_point_and_fdr"
"01045020000","01045","Dale County",888,210.639502468079,0.144198569558366,FALSE,FALSE,TRUE,TRUE,0.12966575002247,0.195751139867972,0.0948474645987226,0.426518576254427,0.331671111655705,1.69435085731509,0.9055,0.0945,TRUE,TRUE,TRUE,268,"both_point_and_fdr"
"01045020100","01045","Dale County",261,115.602768132947,0.269253789220667,FALSE,FALSE,TRUE,TRUE,0,0.138513528786669,0.0477921878355469,0.439799876991383,0.392007689155836,2.83010398038148,0.936,0.064,TRUE,TRUE,TRUE,185,"both_point_and_fdr"
"01045020200","01045","Dale County",176,120.332871651931,0.41562887417771,TRUE,FALSE,TRUE,TRUE,0,0.108533550644204,0.0316219119925211,0.565723452211493,0.534101540218971,4.92107313405666,0.923,0.077,TRUE,TRUE,TRUE,231,"both_point_and_fdr"
"01045020300","01045","Dale County",83,84.0119039184329,0.615314050744739,TRUE,FALSE,TRUE,TRUE,0.146555933480335,0.245844771072889,0.0698877845092065,2.45244727448892,2.38255948997971,9.69131651481544,0.6515,0.3485,TRUE,FALSE,FALSE,665,"point_only"
"01045020400","01045","Dale County",61,52.2015325445527,0.520220564498009,TRUE,FALSE,TRUE,TRUE,0.61381556134663,0.396962442712899,0.116142193751553,2.8962982898396,2.78015609608805,7.00357463816492,0.3865,0.6135,FALSE,FALSE,FALSE,923,"neither"
"01045020500","01045","Dale County",119,72.9451848993475,0.372635104591696,FALSE,FALSE,TRUE,TRUE,0.698537043382782,0.559605557007379,0.18088531676914,2.44021959957548,2.25933428280634,4.03736927647512,0.201,0.799,FALSE,FALSE,FALSE,1115,"neither"
"01045020700","01045","Dale County",257,135.948519668292,0.321569949424129,FALSE,FALSE,TRUE,TRUE,0.576984294508298,0.512381793479195,0.187115268999951,1.71172216770018,1.52460689870023,2.97552902562713,0.2095,0.7905,FALSE,FALSE,FALSE,1111,"neither"
"01045020801","01045","Dale County",62,46.0977222864644,0.451982765824732,TRUE,FALSE,TRUE,TRUE,0.363553355321485,0.340071818929499,0.0812153651968754,2.36956224280325,2.28834687760637,6.72901060961118,0.4815,0.5185,FALSE,FALSE,FALSE,838,"neither"
"01045020802","01045","Dale County",191,109.635760589326,0.348941773705266,FALSE,FALSE,TRUE,TRUE,0.606895076987219,0.457381993094955,0.163861292117241,1.90992975236501,1.74606846024777,3.81752777024013,0.27,0.73,FALSE,FALSE,FALSE,1032,"neither"
"01045021101","01045","Dale County",184,108.75660899458,0.359312174555901,FALSE,FALSE,TRUE,TRUE,0.0840063741214527,0.202261482098776,0.0684637092962563,0.822540088041658,0.754076378745402,3.72822531962434,0.807,0.193,TRUE,TRUE,FALSE,455,"both_point_and_fdr"
"01045021102","01045","Dale County",313,140.071410359145,0.2720440687904,FALSE,FALSE,TRUE,TRUE,0.260701344017547,0.244975048589062,0.083965810918722,0.73345578513007,0.649489974211348,2.65124949643687,0.7185,0.2815,TRUE,FALSE,FALSE,591,"point_only"
"01045021200","01045","Dale County",59,67.446274915669,0.694928390249539,TRUE,FALSE,TRUE,TRUE,0.308327500163959,0.221464000374681,0.0632271182725573,2.24853385883563,2.18530674056308,9.86754839100665,0.688,0.312,FALSE,FALSE,FALSE,623,"neither"
"01045021300","01045","Dale County",205,88.090862182181,0.261222810237026,FALSE,FALSE,TRUE,TRUE,0.174240811737381,0.213306824230399,0.0752323452591586,0.627920062744926,0.552687717485767,2.5910456427254,0.81,0.19,TRUE,TRUE,FALSE,450,"both_point_and_fdr"
"01045021400","01045","Dale County",436,160.962728605103,0.224425878538109,FALSE,FALSE,TRUE,TRUE,0.229509305709927,0.229405424781327,0.0957235711227769,0.602044047030699,0.506320475907922,2.20709896634116,0.7785,0.2215,TRUE,TRUE,FALSE,498,"both_point_and_fdr"
"01047956101","01047","Dallas County",39,54.571054598569,0.850612650589494,TRUE,FALSE,TRUE,TRUE,0.0157740563873896,0.117638537694905,0.0292202202501639,1.4845569819918,1.45533676174164,12.3712585200272,0.8445,0.1555,TRUE,TRUE,TRUE,385,"both_point_and_fdr"
"01047956102","01047","Dallas County",104,70.2139587261678,0.410415938310544,TRUE,FALSE,TRUE,TRUE,0.0160384595848433,0.077494643805285,0.0178574701672904,0.422595835320346,0.404738365153055,5.22279147666013,0.9555,0.0445,TRUE,TRUE,TRUE,135,"both_point_and_fdr"
"01047956201","01047","Dallas County",45,30.6104557300279,0.413515106113177,TRUE,FALSE,TRUE,TRUE,0.0178850781454324,0.15227545793903,0.044027264714257,0.75296181489417,0.708934550179913,4.6556060955257,0.861,0.139,TRUE,TRUE,TRUE,355,"both_point_and_fdr"
"01047956202","01047","Dallas County",205,125.717938258627,0.3728013589106,FALSE,FALSE,TRUE,TRUE,0,0.0902484239272766,0.0230060766202351,0.402909462932078,0.379903386311843,4.20952931674436,0.9565,0.0435,TRUE,TRUE,TRUE,134,"both_point_and_fdr"
"01047956300","01047","Dallas County",527,178.891028282583,0.206353596699311,FALSE,FALSE,TRUE,TRUE,0.493606243266364,0.344961034820298,0.158867873538341,0.841061949040583,0.682194075502242,1.97759748679331,0.4645,0.5355,FALSE,FALSE,FALSE,857,"neither"
"01047956400","01047","Dallas County",57,51.478150704935,0.549012432196822,TRUE,FALSE,TRUE,TRUE,0.455968840492192,0.321363416407358,0.0815863589527799,2.91122982879866,2.82964346984588,8.80512007707512,0.5125,0.4875,FALSE,FALSE,FALSE,809,"neither"
"01047956500","01047","Dallas County",38,64.3272881443016,1.02907195879542,TRUE,FALSE,TRUE,TRUE,0.499406183474548,0.248437866506017,0.0540810057717909,3.12304843777747,3.06896743200568,12.3530582320926,0.6165,0.3835,FALSE,FALSE,FALSE,699,"neither"
"01047956600","01047","Dallas County",396,220.272558436134,0.338142148592511,FALSE,FALSE,TRUE,TRUE,0.476462101456526,0.361444490941134,0.142137434476722,1.25970483030563,1.11756739582891,3.09194751570005,0.4255,0.5745,FALSE,FALSE,FALSE,895,"neither"
"01047956701","01047","Dallas County",82,38.2099463490856,0.283267450137783,FALSE,FALSE,TRUE,TRUE,0.216580351136313,0.249945169398324,0.0721906459460759,0.916628000392106,0.84443735444603,3.37849039642889,0.6785,0.3215,TRUE,FALSE,FALSE,634,"point_only"
"01047956702","01047","Dallas County",19,22.2036033111745,0.710401641694913,TRUE,FALSE,TRUE,TRUE,0.25727566494261,0.224504000247231,0.0430809703069719,2.21822281761927,2.17514184731229,9.68865519062895,0.671,0.329,TRUE,FALSE,FALSE,641,"point_only"
"01047956800","01047","Dallas County",219,143.808900976261,0.399186412336431,FALSE,FALSE,TRUE,TRUE,0.441540812315564,0.360881578648736,0.112368270759274,1.53312527001307,1.4207569992538,3.93690640728628,0.448,0.552,FALSE,FALSE,FALSE,874,"neither"
"01047956900","01047","Dallas County",229,172.386194342819,0.457615891328277,TRUE,FALSE,TRUE,TRUE,0,0.0722747153104638,0.0178829659969219,0.457042707220124,0.439159741223202,6.07625695012073,0.9485,0.0515,TRUE,TRUE,TRUE,154,"both_point_and_fdr"
"01047957000","01047","Dallas County",24,42.0594816896262,1.06533641564403,TRUE,FALSE,TRUE,TRUE,0,0.0844117703464029,0.0195488748942795,1.14637352518745,1.12682465029317,13.3491413065854,0.886,0.114,TRUE,TRUE,TRUE,301,"both_point_and_fdr"
"01047957100","01047","Dallas County",40,35.8468966578698,0.544785663493463,TRUE,FALSE,TRUE,TRUE,0.00980112480902933,0.103500355398108,0.0269350663004102,0.80840881849637,0.781473752195959,7.55044510900536,0.9025,0.0975,TRUE,TRUE,TRUE,275,"both_point_and_fdr"
"01047957200","01047","Dallas County",48,43.9658958739612,0.556812257775598,TRUE,FALSE,TRUE,TRUE,0.216446123204049,0.212373572908546,0.0563774018363087,1.73051090552107,1.67413350368476,7.88296528968644,0.7125,0.2875,TRUE,FALSE,FALSE,599,"point_only"
"01047957301","01047","Dallas County",140,103.077640640442,0.44757985514738,TRUE,FALSE,TRUE,TRUE,0.246740764329299,0.206114841870284,0.0597455333824574,1.28143274398752,1.22168721060506,5.92721610690179,0.7555,0.2445,TRUE,FALSE,FALSE,536,"point_only"
"01047957302","01047","Dallas County",14,20.6155281280883,0.895159710294759,TRUE,FALSE,TRUE,TRUE,0.0614108975917869,0.093595980838109,0.018346499982778,0.895003882675174,0.876657382692396,9.36639986933554,0.877,0.123,TRUE,TRUE,TRUE,327,"both_point_and_fdr"
"01049960101","01049","DeKalb County",109,73.7360156233031,0.411232345017167,TRUE,FALSE,TRUE,TRUE,0,0.0447241638823687,0.00837438220698468,0.33308909285284,0.324714710645855,7.26038638754441,0.974,0.026,TRUE,TRUE,TRUE,73,"both_point_and_fdr"
"01049960102","01049","DeKalb County",179,110.136279218067,0.374034331962666,FALSE,FALSE,TRUE,TRUE,0,0.0431503321133915,0.0106261201610442,0.259313212144601,0.248687091983557,5.76327179429467,0.982,0.018,TRUE,TRUE,TRUE,42,"both_point_and_fdr"
"01049960200","01049","DeKalb County",299,118.928549978548,0.241795956081666,FALSE,FALSE,TRUE,TRUE,0,0.0734564723608491,0.0248902393792671,0.238046349433453,0.213156110054185,2.90180161398267,0.993,0.00700000000000001,TRUE,TRUE,TRUE,18,"both_point_and_fdr"
"01049960301","01049","DeKalb County",25,30.0832179129826,0.73150681855277,TRUE,FALSE,TRUE,TRUE,1.47834459386587,0.297728898291149,0.0868053571236603,2.6931010610631,2.60629570393944,8.753922507686,0.5535,0.4465,FALSE,FALSE,FALSE,771,"neither"
"01049960302","01049","DeKalb County",86,44.9444101084885,0.317695695967261,FALSE,FALSE,TRUE,TRUE,0.166425453300606,0.138537405124272,0.0402361235742154,0.535239816062603,0.495003692488387,3.57306889099268,0.9005,0.0995,TRUE,TRUE,TRUE,280,"both_point_and_fdr"
"01049960303","01049","DeKalb County",265,143.171226159449,0.328430868060902,FALSE,FALSE,TRUE,TRUE,0.166425453300606,0.167408656961743,0.0512683676776403,0.650028217540192,0.598759849862551,3.57663612341972,0.8575,0.1425,TRUE,TRUE,TRUE,361,"both_point_and_fdr"
"01049960401","01049","DeKalb County",10,10.770329614269,0.654731283542189,TRUE,FALSE,TRUE,TRUE,0,0.15442390889669,0.0341469399341326,0.986997039013602,0.952850099079469,6.17035345036452,0.814,0.186,TRUE,TRUE,FALSE,440,"both_point_and_fdr"
"01049960402","01049","DeKalb County",386,146.123235660863,0.230126203853509,FALSE,FALSE,TRUE,TRUE,0.180485381689884,0.185068806438967,0.0738524638627771,0.507713451905345,0.433860988042568,2.34432261379309,0.877,0.123,TRUE,TRUE,TRUE,328,"both_point_and_fdr"
"01049960500","01049","DeKalb County",286,121.461928191512,0.258171462987038,FALSE,FALSE,TRUE,TRUE,0.0544801931829174,0.10050668256322,0.0373064888515193,0.31050653250368,0.27320004365216,2.71822765098544,0.982,0.018,TRUE,TRUE,TRUE,43,"both_point_and_fdr"
"01049960601","01049","DeKalb County",182,143.892320851392,0.480618326769071,TRUE,FALSE,TRUE,TRUE,0,0.077873895197853,0.0198743925795527,0.623679474120354,0.603805081540802,7.75362629552205,0.946,0.054,TRUE,TRUE,TRUE,160,"both_point_and_fdr"
"01049960602","01049","DeKalb County",102,67.4240313241503,0.401835814554802,TRUE,FALSE,TRUE,TRUE,0.0592936757424954,0.087022507394741,0.0232928884362081,0.424122870674921,0.400829982238713,4.60604956394231,0.96,0.04,TRUE,TRUE,TRUE,124,"both_point_and_fdr"
"01049960701","01049","DeKalb County",165,84.8763806956918,0.312706569754782,FALSE,FALSE,TRUE,TRUE,0.175408765463849,0.123282752284982,0.0392297086685981,0.487790653527467,0.448560944858869,3.63847283212798,0.9315,0.0685,TRUE,TRUE,TRUE,206,"both_point_and_fdr"
"01049960702","01049","DeKalb County",61,55.3172667437573,0.551270783235411,TRUE,FALSE,TRUE,TRUE,0.329444051479064,0.15464621991057,0.0377653036095443,1.21303994600673,1.17527464239718,7.59976314375373,0.809,0.191,FALSE,TRUE,FALSE,453,"fdr_only"
"01049960703","01049","DeKalb County",493,229.455878111675,0.282934799178376,FALSE,FALSE,TRUE,TRUE,0.0570774464252731,0.0944373952447385,0.032789272210457,0.333177653289033,0.300388381078576,3.18082027040355,0.9745,0.0255,TRUE,TRUE,TRUE,72,"both_point_and_fdr"
